ID,State,District,Crop,Year,Season,Area,Production,Area_units,Fertilizer,Pesticide,Yield
222,Karnataka,YADGIR,Arhar/Tur,2018-19,Kharif,110119.00,74798.00,Hectare,8297988.30,20120.40,0.68
223,Karnataka,BAGALKOT,Arhar/Tur,2019-20,Kharif,50933.00,30145.00,Hectare,9083658.24,21924.48,0.59
224,Karnataka,BANGALORE RURAL,Arhar/Tur,2019-20,Kharif,822.00,906.00,Hectare,631964.16,1525.32,1.10
225,Karnataka,BELGAUM,Arhar/Tur,2019-20,Kharif,14311.00,6104.00,Hectare,435479.04,1051.08,0.43
226,Karnataka,BELLARY,Arhar/Tur,2019-20,Kharif,11498.00,9547.00,Hectare,115088.64,277.78,0.83
227,Karnataka,BENGALURU URBAN,Arhar/Tur,2019-20,Kharif,952.00,659.00,Hectare,15015210.24,36240.98,0.69
228,Karnataka,BIDAR,Arhar/Tur,2019-20,Kharif,127939.00,156182.00,Hectare,3044732.16,7348.82,1.22
229,Karnataka,BIJAPUR,Arhar/Tur,2019-20,Kharif,497180.00,218685.00,Hectare,20844583.68,50310.86,0.44
230,Karnataka,CHAMARAJANAGAR,Arhar/Tur,2019-20,Kharif,319.00,237.00,Hectare,500501.76,1208.02,0.74
231,Karnataka,CHIKBALLAPUR,Arhar/Tur,2019-20,Kharif,5149.00,3351.00,Hectare,156180.48,376.96,0.65
232,Karnataka,CHIKMAGALUR,Arhar/Tur,2019-20,Kharif,224.00,155.00,Hectare,30439134.72,73468.44,0.69
233,Karnataka,CHITRADURGA,Arhar/Tur,2019-20,Kharif,5773.00,2687.00,Hectare,14890675.20,35940.40,0.47
234,Karnataka,DAKSHIN KANNAD,Arhar/Tur,2019-20,Kharif,1.00,1.00,Hectare,32590.08,78.66,1.00
235,Karnataka,DAVANGERE,Arhar/Tur,2019-20,Kharif,646.00,298.00,Hectare,9778283.52,23601.04,0.46
236,Karnataka,DHARWAD,Arhar/Tur,2019-20,Kharif,545.00,389.00,Hectare,13404599.04,32353.58,0.71
237,Karnataka,GADAG,Arhar/Tur,2019-20,Kharif,878.00,449.00,Hectare,6152755.20,14850.40,0.51
238,Karnataka,GULBARGA,Arhar/Tur,2019-20,Kharif,606717.00,523354.00,Hectare,6253516.80,15093.60,0.86
239,Karnataka,HASSAN,Arhar/Tur,2019-20,Kharif,880.00,362.00,Hectare,119724145.90,288968.34,0.41
240,Karnataka,HAVERI,Arhar/Tur,2019-20,Kharif,795.00,427.00,Hectare,13224.96,31.92,0.54
241,Karnataka,KODAGU,Arhar/Tur,2019-20,Kharif,3.00,2.00,Hectare,11178.24,26.98,0.67
242,Karnataka,KOLAR,Arhar/Tur,2019-20,Kharif,1028.00,560.00,Hectare,688012.80,1660.60,0.54
243,Karnataka,KOPPAL,Arhar/Tur,2019-20,Kharif,33633.00,11375.00,Hectare,43138.56,104.12,0.34
244,Karnataka,MANDYA,Arhar/Tur,2019-20,Kharif,366.00,240.00,Hectare,27394.56,66.12,0.66
245,Karnataka,MYSORE,Arhar/Tur,2019-20,Kharif,2530.00,1524.00,Hectare,11124.71,26.85,0.60
246,Karnataka,RAICHUR,Arhar/Tur,2019-20,Kharif,144487.00,77965.00,Hectare,1416.96,3.42,0.54
247,Karnataka,RAMANAGARA,Arhar/Tur,2019-20,Kharif,1644.00,1151.00,Hectare,281030.40,678.30,0.70
248,Karnataka,SHIMOGA,Arhar/Tur,2019-20,Kharif,12.00,8.00,Hectare,81239.04,196.08,0.67
249,Karnataka,TUMKUR,Arhar/Tur,2019-20,Kharif,7987.00,2504.00,Hectare,13618.56,32.87,0.31
250,Karnataka,UDUPI,Arhar/Tur,2019-20,Kharif,1.00,1.00,Hectare,9175288.32,22145.64,1.00
251,Karnataka,YADGIR,Arhar/Tur,2019-20,Kharif,109136.00,76723.00,Hectare,7823665.92,18883.34,0.70
252,Karnataka,BAGALKOT,Bajra,2015-16,Kharif,15898.00,8669.00,Hectare,85455141.57,278355.51,0.55
253,Karnataka,BANGALORE RURAL,Bajra,2015-16,Kharif,7.00,5.00,Hectare,2579487.68,8402.24,0.71
254,Karnataka,BELGAUM,Bajra,2015-16,Kharif,4433.00,1579.00,Hectare,1286793.57,4191.51,0.36
255,Karnataka,BELGAUM,Bajra,2015-16,Summer,102.00,113.00,Hectare,98170710.10,319774.30,1.11
256,Karnataka,BELLARY,Bajra,2015-16,Kharif,13136.00,12067.00,Hectare,5128616.13,16705.59,0.92
257,Karnataka,BELLARY,Bajra,2015-16,Summer,1022.00,1290.00,Hectare,25509747.48,83093.64,1.26
258,Karnataka,BIDAR,Bajra,2015-16,Kharif,5348.00,3765.00,Hectare,29393920.69,95745.67,0.70
259,Karnataka,BIJAPUR,Bajra,2015-16,Kharif,20156.00,5725.00,Hectare,413228.14,1346.02,0.28
260,Karnataka,CHAMARAJANAGAR,Bajra,2015-16,Kharif,519.00,659.00,Hectare,23858928.66,77716.38,1.27
261,Karnataka,CHIKBALLAPUR,Bajra,2015-16,Kharif,82.00,54.00,Hectare,7246719.65,23604.95,0.66
262,Karnataka,CHITRADURGA,Bajra,2015-16,Kharif,1799.00,1174.00,Hectare,16545780.35,53895.05,0.65
263,Karnataka,DAVANGERE,Bajra,2015-16,Kharif,720.00,608.00,Hectare,9143267.41,29782.63,0.84
264,Karnataka,GADAG,Bajra,2015-16,Kharif,1089.00,409.00,Hectare,84163018.48,274146.64,0.38
265,Karnataka,GULBARGA,Bajra,2015-16,Kharif,4886.00,3184.00,Hectare,12645713.75,41191.25,0.65
266,Karnataka,KOPPAL,Bajra,2015-16,Kharif,44190.00,31569.00,Hectare,910681.73,2966.39,0.71
267,Karnataka,RAICHUR,Bajra,2015-16,Kharif,35812.00,27149.00,Hectare,82322.05,268.15,0.76
268,Karnataka,RAICHUR,Bajra,2015-16,Summer,1230.00,1332.00,Hectare,498595.63,1624.09,1.08
269,Karnataka,RAMANAGARA,Bajra,2015-16,Kharif,9.00,6.00,Hectare,2855.10,9.30,0.67
270,Karnataka,TUMKUR,Bajra,2015-16,Kharif,282.00,185.00,Hectare,717962.48,2338.64,0.66
271,Karnataka,TUMKUR,Bajra,2015-16,Summer,1.00,1.00,Hectare,168070.22,547.46,1.00
272,Karnataka,YADGIR,Bajra,2015-16,Kharif,14742.00,10350.00,Hectare,700165.69,2280.67,0.70
273,Karnataka,YADGIR,Bajra,2015-16,Summer,871.00,843.00,Hectare,42160.31,137.33,0.97
274,Karnataka,BAGALKOT,Bajra,2016-17,Kharif,29342.00,32809.00,Hectare,6790918.82,16466.16,1.12
275,Karnataka,BANGALORE RURAL,Bajra,2016-17,Kharif,5.00,5.00,Hectare,102840.22,249.36,1.00
276,Karnataka,BELGAUM,Bajra,2016-17,Kharif,10150.00,6133.00,Hectare,18383753.36,44575.68,0.60
277,Karnataka,BELGAUM,Bajra,2016-17,Summer,51.00,57.00,Hectare,907250.68,2199.84,1.12
278,Karnataka,BELLARY,Bajra,2016-17,Kharif,15771.00,19837.00,Hectare,304561.46,738.48,1.26
279,Karnataka,BELLARY,Bajra,2016-17,Summer,274.00,339.00,Hectare,284468.52,689.76,1.24
280,Karnataka,BIDAR,Bajra,2016-17,Kharif,1878.00,1252.00,Hectare,177372.16,430.08,0.67
281,Karnataka,BIJAPUR,Bajra,2016-17,Kharif,43145.00,49185.00,Hectare,404729.22,981.36,1.14
282,Karnataka,CHAMARAJANAGAR,Bajra,2016-17,Kharif,53.00,36.00,Hectare,3531012.52,8561.76,0.68
283,Karnataka,CHIKBALLAPUR,Bajra,2016-17,Kharif,40.00,42.00,Hectare,6867232.40,16651.20,1.05
284,Karnataka,CHITRADURGA,Bajra,2016-17,Kharif,1804.00,502.00,Hectare,873300.54,2117.52,0.28
285,Karnataka,DAVANGERE,Bajra,2016-17,Kharif,558.00,371.00,Hectare,30527906.50,74022.00,0.66
286,Karnataka,DAVANGERE,Bajra,2016-17,Summer,5.00,5.00,Hectare,1328014.66,3220.08,1.00
287,Karnataka,GADAG,Bajra,2016-17,Kharif,1279.00,864.00,Hectare,135800.56,329.28,0.68
288,Karnataka,GULBARGA,Bajra,2016-17,Kharif,12128.00,17755.00,Hectare,272788.88,661.44,1.46
289,Karnataka,HAVERI,Bajra,2016-17,Kharif,5.00,5.00,Hectare,837865.70,2031.60,1.00
290,Karnataka,KOPPAL,Bajra,2016-17,Kharif,56139.00,37599.00,Hectare,5070448.46,12294.48,0.67
291,Karnataka,RAICHUR,Bajra,2016-17,Kharif,51248.00,74051.00,Hectare,47926582.48,92898.12,1.44
292,Karnataka,RAICHUR,Bajra,2016-17,Summer,559.00,584.00,Hectare,24051.48,46.62,1.04
293,Karnataka,RAMANAGARA,Bajra,2016-17,Kharif,9.00,9.00,Hectare,2108404.74,4086.81,1.00
294,Karnataka,TUMKUR,Bajra,2016-17,Kharif,20.00,21.00,Hectare,563584.68,1092.42,1.05
295,Karnataka,TUMKUR,Bajra,2016-17,Summer,1.00,1.00,Hectare,1193798.46,2313.99,1.00
296,Karnataka,YADGIR,Bajra,2016-17,Kharif,16773.00,13034.00,Hectare,15421223.94,29891.61,0.78
297,Karnataka,YADGIR,Bajra,2016-17,Summer,1090.00,1159.00,Hectare,40972129.54,79418.01,1.06
298,Karnataka,BAGALKOT,Bajra,2017-18,Kharif,21826.00,34150.00,Hectare,19010989.62,46096.56,1.56
299,Karnataka,BANGALORE RURAL,Bajra,2017-18,Kharif,1.00,2.00,Hectare,9405277.56,22805.28,2.00
300,Karnataka,BELGAUM,Bajra,2017-18,Kharif,7782.00,9419.00,Hectare,332671.78,806.64,1.21
301,Karnataka,BELLARY,Bajra,2017-18,Kharif,24180.00,44587.00,Hectare,3959.20,9.60,1.84
302,Karnataka,BELLARY,Bajra,2017-18,Summer,290.00,362.00,Hectare,2419368.14,5866.32,1.25
303,Karnataka,BENGALURU URBAN,Bajra,2017-18,Kharif,3.00,5.00,Hectare,797085.94,1932.72,1.67
304,Karnataka,BIDAR,Bajra,2017-18,Kharif,2290.00,3322.00,Hectare,907943.54,2201.52,1.45
305,Karnataka,BIJAPUR,Bajra,2017-18,Kharif,25751.00,23216.00,Hectare,126991.34,307.92,0.90
306,Karnataka,CHAMARAJANAGAR,Bajra,2017-18,Kharif,1704.00,2985.00,Hectare,596255.52,1445.76,1.75
307,Karnataka,CHIKBALLAPUR,Bajra,2017-18,Kharif,106.00,169.00,Hectare,961590.70,2331.60,1.59
308,Karnataka,CHITRADURGA,Bajra,2017-18,Kharif,3694.00,3836.00,Hectare,787286.92,1908.96,1.04
309,Karnataka,DAVANGERE,Bajra,2017-18,Kharif,1562.00,2327.00,Hectare,44739157.96,108480.48,1.49
310,Karnataka,GADAG,Bajra,2017-18,Kharif,2171.00,2881.00,Hectare,126001.54,305.52,1.33
311,Karnataka,GULBARGA,Bajra,2017-18,Kharif,7481.00,19850.00,Hectare,102444.30,248.40,2.65
312,Karnataka,KOPPAL,Bajra,2017-18,Kharif,79206.00,144472.00,Hectare,1499250.06,3635.28,1.82
313,Karnataka,RAICHUR,Bajra,2017-18,Kharif,39708.00,52963.00,Hectare,228380.72,442.68,1.33
314,Karnataka,RAMANAGARA,Bajra,2017-18,Summer,86.00,92.00,Hectare,41516538.04,80473.26,1.07
315,Karnataka,RAMANAGARA,Bajra,2017-18,Kharif,2.00,3.00,Hectare,2184242.74,4233.81,1.50
316,Karnataka,SHIMOGA,Bajra,2017-18,Kharif,7.00,11.00,Hectare,56538312.40,109590.60,1.57
317,Karnataka,TUMKUR,Bajra,2017-18,Kharif,24.00,38.00,Hectare,44212903.96,85699.74,1.58
318,Karnataka,YADGIR,Bajra,2017-18,Kharif,8891.00,17704.00,Hectare,137443915.90,266413.35,1.99
319,Karnataka,YADGIR,Bajra,2017-18,Summer,4785.00,4859.00,Hectare,1730948.18,3355.17,1.02
320,Karnataka,BAGALKOT,Bajra,2018-19,Kharif,18210.00,27887.00,Hectare,1026125.66,2488.08,1.53
321,Karnataka,BANGALORE RURAL,Bajra,2018-19,Kharif,11.00,10.00,Hectare,1601595.38,3883.44,0.91
322,Karnataka,BELGAUM,Bajra,2018-19,Kharif,9033.00,9920.00,Hectare,25536.84,61.92,1.10
323,Karnataka,BELLARY,Bajra,2018-19,Kharif,15137.00,17256.00,Hectare,141442.42,342.96,1.14
324,Karnataka,BELLARY,Bajra,2018-19,Summer,395.00,493.00,Hectare,5985122.64,14512.32,1.25
325,Karnataka,BENGALURU URBAN,Bajra,2018-19,Kharif,9.00,8.00,Hectare,4601778.16,11158.08,0.89
326,Karnataka,BIDAR,Bajra,2018-19,Kharif,409.00,312.00,Hectare,3453511.18,8373.84,0.76
327,Karnataka,BIJAPUR,Bajra,2018-19,Kharif,19373.00,14576.00,Hectare,61409270.58,148901.04,0.75
328,Karnataka,CHAMARAJANAGAR,Bajra,2018-19,Kharif,503.00,1026.00,Hectare,5496359.40,13327.20,2.04
329,Karnataka,CHIKBALLAPUR,Bajra,2018-19,Kharif,210.00,191.00,Hectare,82648.30,200.40,0.91
330,Karnataka,CHIKMAGALUR,Bajra,2018-19,Kharif,34.00,31.00,Hectare,145500.60,352.80,0.91
331,Karnataka,CHITRADURGA,Bajra,2018-19,Kharif,1912.00,783.00,Hectare,75224.80,182.40,0.41
332,Karnataka,DAKSHIN KANNAD,Bajra,2018-19,Kharif,4.00,4.00,Hectare,1445800.86,3505.68,1.00
333,Karnataka,DAVANGERE,Bajra,2018-19,Kharif,470.00,276.00,Hectare,33628751.94,81540.72,0.59
334,Karnataka,DHARWAD,Bajra,2018-19,Summer,35.00,38.00,Hectare,408461359.90,990409.44,1.09
335,Karnataka,DHARWAD,Bajra,2018-19,Kharif,19.00,17.00,Hectare,137596849.00,333635.52,0.89
336,Karnataka,GADAG,Bajra,2018-19,Kharif,3617.00,1656.00,Hectare,16167096.26,39200.88,0.46
337,Karnataka,GULBARGA,Bajra,2018-19,Kharif,1682.00,2961.00,Hectare,2078.58,5.04,1.76
338,Karnataka,HASSAN,Bajra,2018-19,Kharif,96.00,87.00,Hectare,1673058.94,4056.72,0.91
339,Karnataka,HAVERI,Bajra,2018-19,Kharif,6.00,5.00,Hectare,1286344.08,3119.04,0.83
340,Karnataka,KOLAR,Bajra,2018-19,Kharif,98.00,89.00,Hectare,1249028.62,3028.56,0.91
341,Karnataka,KOPPAL,Bajra,2018-19,Kharif,67048.00,45096.00,Hectare,42137864.58,102173.04,0.67
342,Karnataka,MANDYA,Bajra,2018-19,Kharif,13.00,12.00,Hectare,16549910.06,32079.39,0.92
343,Karnataka,MYSORE,Bajra,2018-19,Kharif,18.00,16.00,Hectare,60900839.18,118046.67,0.89
344,Karnataka,RAICHUR,Bajra,2018-19,Kharif,46878.00,43198.00,Hectare,4547788.18,8815.17,0.92
345,Karnataka,RAICHUR,Bajra,2018-19,Summer,144.00,153.00,Hectare,1337348.96,2592.24,1.06
346,Karnataka,RAMANAGARA,Bajra,2018-19,Kharif,7.00,6.00,Hectare,1042880.84,2021.46,0.86
347,Karnataka,SHIMOGA,Bajra,2018-19,Kharif,2.00,2.00,Hectare,16502673.82,31987.83,1.00
348,Karnataka,TUMKUR,Bajra,2018-19,Kharif,164.00,149.00,Hectare,88061568.84,170693.46,0.91
349,Karnataka,TUMKUR,Bajra,2018-19,Summer,14.00,16.00,Hectare,16874063.34,32707.71,1.14
350,Karnataka,UTTAR KANNAD,Bajra,2018-19,Kharif,1.00,1.00,Hectare,15247879.94,29555.61,1.00
351,Karnataka,YADGIR,Bajra,2018-19,Kharif,8046.00,9784.00,Hectare,1561612.76,3026.94,1.22
352,Karnataka,YADGIR,Bajra,2018-19,Summer,830.00,843.00,Hectare,84920683.90,164605.35,1.02
353,Karnataka,BAGALKOT,Bajra,2019-20,Kharif,41733.00,69104.00,Hectare,12770745.60,30823.70,1.66
354,Karnataka,BAGALKOT,Bajra,2019-20,Summer,219.00,229.00,Hectare,37644.53,90.86,1.05
355,Karnataka,BANGALORE RURAL,Bajra,2019-20,Kharif,8.00,9.00,Hectare,3701.41,8.93,1.13
356,Karnataka,BELGAUM,Bajra,2019-20,Kharif,18933.00,20594.00,Hectare,164945.79,398.12,1.09
357,Karnataka,BELGAUM,Bajra,2019-20,Summer,217.00,238.00,Hectare,46444.80,112.10,1.10
358,Karnataka,BELLARY,Bajra,2019-20,Kharif,31500.00,47192.00,Hectare,11051185.92,26673.34,1.50
359,Karnataka,BELLARY,Bajra,2019-20,Summer,1037.00,1231.00,Hectare,1574.40,3.80,1.19
360,Karnataka,BENGALURU URBAN,Bajra,2019-20,Kharif,16.00,17.00,Hectare,437368.32,1055.64,1.06
361,Karnataka,BENGALURU URBAN,Bajra,2019-20,Summer,2.00,2.00,Hectare,157.44,0.38,1.00
362,Karnataka,BIDAR,Bajra,2019-20,Kharif,2073.00,2032.00,Hectare,1061145.60,2561.20,0.98
363,Karnataka,BIDAR,Bajra,2019-20,Summer,7.00,7.00,Hectare,7749984.00,18705.50,1.00
364,Karnataka,BIJAPUR,Bajra,2019-20,Kharif,49960.00,31230.00,Hectare,7246648.32,17490.64,0.63
365,Karnataka,BIJAPUR,Bajra,2019-20,Summer,143.00,149.00,Hectare,2676637.44,6460.38,1.04
366,Karnataka,CHAMARAJANAGAR,Bajra,2019-20,Kharif,885.00,2041.00,Hectare,12356206.08,29823.16,2.31
367,Karnataka,CHAMARAJANAGAR,Bajra,2019-20,Summer,3.00,3.00,Hectare,828921.60,2000.70,1.00
368,Karnataka,CHIKBALLAPUR,Bajra,2019-20,Kharif,198.00,215.00,Hectare,610237.44,1472.88,1.09
369,Karnataka,CHIKBALLAPUR,Bajra,2019-20,Summer,9.00,9.00,Hectare,13521419.52,32635.54,1.00
370,Karnataka,CHIKMAGALUR,Bajra,2019-20,Kharif,23.00,25.00,Hectare,688642.56,1662.12,1.09
371,Karnataka,CHIKMAGALUR,Bajra,2019-20,Summer,2.00,2.00,Hectare,68647618.56,165689.12,1.00
372,Karnataka,CHITRADURGA,Bajra,2019-20,Kharif,2933.00,1817.00,Hectare,1268336.64,3061.28,0.62
373,Karnataka,CHITRADURGA,Bajra,2019-20,Summer,80.00,84.00,Hectare,21772377.60,52550.20,1.05
374,Karnataka,DAKSHIN KANNAD,Bajra,2019-20,Kharif,8.00,9.00,Hectare,6823607.04,16469.58,1.13
375,Karnataka,DAVANGERE,Bajra,2019-20,Kharif,744.00,556.00,Hectare,7459192.32,18003.64,0.75
376,Karnataka,DAVANGERE,Bajra,2019-20,Summer,10.00,10.00,Hectare,2240843.52,5408.54,1.00
377,Karnataka,DHARWAD,Bajra,2019-20,Kharif,42.00,46.00,Hectare,6946252.80,16765.60,1.10
378,Karnataka,DHARWAD,Bajra,2019-20,Summer,33.00,36.00,Hectare,119654.40,288.80,1.09
379,Karnataka,GADAG,Bajra,2019-20,Kharif,2827.00,1875.00,Hectare,59827.20,144.40,0.66
380,Karnataka,GADAG,Bajra,2019-20,Summer,215.00,224.00,Hectare,819475.20,1977.90,1.04
381,Karnataka,GULBARGA,Bajra,2019-20,Kharif,7449.00,12596.00,Hectare,29684367.36,71646.72,1.69
382,Karnataka,GULBARGA,Bajra,2019-20,Summer,96.00,100.00,Hectare,21853931.52,52747.04,1.04
383,Karnataka,HASSAN,Bajra,2019-20,Kharif,87.00,94.00,Hectare,1371617.28,3310.56,1.08
384,Karnataka,HASSAN,Bajra,2019-20,Summer,5.00,5.00,Hectare,8422252.80,20328.10,1.00
385,Karnataka,HAVERI,Bajra,2019-20,Kharif,42.00,46.00,Hectare,37998301.44,91713.38,1.10
386,Karnataka,HAVERI,Bajra,2019-20,Summer,25.00,26.00,Hectare,22717804.80,54832.10,1.04
387,Karnataka,KODAGU,Bajra,2019-20,Kharif,1.00,1.00,Hectare,26165740.80,63154.10,1.00
388,Karnataka,KOLAR,Bajra,2019-20,Kharif,117.00,127.00,Hectare,24926373.12,60162.74,1.09
389,Karnataka,KOLAR,Bajra,2019-20,Summer,10.00,10.00,Hectare,4636135.68,11189.86,1.00
390,Karnataka,KOPPAL,Bajra,2019-20,Kharif,105746.00,89810.00,Hectare,23795481.60,57433.20,0.85
391,Karnataka,KOPPAL,Bajra,2019-20,Summer,938.00,979.00,Hectare,990769.92,2391.34,1.04
392,Karnataka,MANDYA,Bajra,2019-20,Kharif,10.00,11.00,Hectare,2600593.92,6276.84,1.10
393,Karnataka,MANDYA,Bajra,2019-20,Summer,1.00,1.00,Hectare,1611398.40,3889.30,1.00
394,Karnataka,MYSORE,Bajra,2019-20,Kharif,15.00,16.00,Hectare,499714.56,1206.12,1.07
395,Karnataka,MYSORE,Bajra,2019-20,Summer,2.00,2.00,Hectare,527738.88,1273.76,1.00
396,Karnataka,RAICHUR,Bajra,2019-20,Kharif,54728.00,62286.00,Hectare,4612047.36,11131.72,1.14
397,Karnataka,RAICHUR,Bajra,2019-20,Summer,2737.00,2982.00,Hectare,371243.52,896.04,1.09
398,Karnataka,RAMANAGARA,Bajra,2019-20,Kharif,2.00,2.00,Hectare,192706.56,465.12,1.00
399,Karnataka,RAMANAGARA,Bajra,2019-20,Summer,2.00,2.00,Hectare,9820005.12,23701.74,1.00
400,Karnataka,SHIMOGA,Bajra,2019-20,Kharif,4.00,4.00,Hectare,3800601.60,9173.20,1.00
401,Karnataka,SHIMOGA,Bajra,2019-20,Summer,1.00,1.00,Hectare,45972.48,110.96,1.00
402,Karnataka,TUMKUR,Bajra,2019-20,Kharif,179.00,89.00,Hectare,37038547.20,89396.90,0.50
403,Karnataka,TUMKUR,Bajra,2019-20,Summer,5.00,6.00,Hectare,43496263.68,104983.36,1.20
404,Karnataka,UDUPI,Bajra,2019-20,Summer,12.00,13.00,Hectare,2090330.88,5045.26,1.08
405,Karnataka,UDUPI,Bajra,2019-20,Kharif,2.00,2.00,Hectare,207401694.70,500588.44,1.00
406,Karnataka,UTTAR KANNAD,Bajra,2019-20,Kharif,2.00,2.00,Hectare,4456339.20,10755.90,1.00
407,Karnataka,UTTAR KANNAD,Bajra,2019-20,Summer,2.00,2.00,Hectare,2860055.04,6903.08,1.00
408,Karnataka,YADGIR,Bajra,2019-20,Kharif,7781.00,13830.00,Hectare,92259.84,222.68,1.78
409,Karnataka,YADGIR,Bajra,2019-20,Summer,5091.00,5025.00,Hectare,27057008.64,65305.28,0.99
410,Karnataka,BANGALORE RURAL,Black pepper,2015-16,Whole Year,2.00,1.50,Hectare,403806.31,1315.33,0.75
411,Karnataka,BELGAUM,Black pepper,2015-16,Whole Year,3.00,2.30,Hectare,4758.50,15.50,0.77
412,Karnataka,BENGALURU URBAN,Black pepper,2015-16,Whole Year,11.00,8.40,Hectare,1634544.75,5324.25,0.76
413,Karnataka,BIDAR,Black pepper,2015-16,Whole Year,2.00,1.50,Hectare,446156.96,1453.28,0.75
414,Karnataka,CHAMARAJANAGAR,Black pepper,2015-16,Whole Year,141.00,107.90,Hectare,81941.37,266.91,0.77
415,Karnataka,CHIKMAGALUR,Black pepper,2015-16,Whole Year,8003.00,8382.50,Hectare,181679.53,591.79,1.05
416,Karnataka,CHITRADURGA,Black pepper,2015-16,Whole Year,75.00,57.40,Hectare,1976109.88,6436.84,0.77
417,Karnataka,DAKSHIN KANNAD,Black pepper,2015-16,Whole Year,2736.00,1029.30,Hectare,658005.38,2143.34,0.38
418,Karnataka,DAVANGERE,Black pepper,2015-16,Whole Year,487.00,372.70,Hectare,10009028.90,32602.70,0.77
419,Karnataka,GADAG,Black pepper,2015-16,Whole Year,20.00,15.30,Hectare,126195.42,411.06,0.77
420,Karnataka,HASSAN,Black pepper,2015-16,Whole Year,5301.00,7069.00,Hectare,266856.68,869.24,1.33
421,Karnataka,HAVERI,Black pepper,2015-16,Whole Year,10.00,7.70,Hectare,85462.66,278.38,0.77
422,Karnataka,KODAGU,Black pepper,2015-16,Whole Year,15096.00,6635.60,Hectare,7803.94,25.42,0.44
423,Karnataka,MANDYA,Black pepper,2015-16,Whole Year,27.00,20.70,Hectare,496026.04,1615.72,0.77
424,Karnataka,MYSORE,Black pepper,2015-16,Whole Year,42.00,32.10,Hectare,376778.03,1227.29,0.76
425,Karnataka,RAMANAGARA,Black pepper,2015-16,Whole Year,10.00,7.70,Hectare,70616.14,230.02,0.77
426,Karnataka,SHIMOGA,Black pepper,2015-16,Whole Year,1478.00,1836.30,Hectare,133333.17,434.31,1.24
427,Karnataka,TUMKUR,Black pepper,2015-16,Whole Year,36.00,27.50,Hectare,407993.79,1328.97,0.76
428,Karnataka,UDUPI,Black pepper,2015-16,Whole Year,389.00,297.70,Hectare,766879.86,2497.98,0.77
429,Karnataka,UTTAR KANNAD,Black pepper,2015-16,Whole Year,1121.00,857.90,Hectare,345467.10,1125.30,0.77
430,Karnataka,BELGAUM,Black pepper,2016-17,Whole Year,6.00,3.60,Hectare,6227166.52,12070.38,0.60
431,Karnataka,BENGALURU URBAN,Black pepper,2016-17,Whole Year,2.00,1.20,Hectare,981127.04,1901.76,0.60
432,Karnataka,CHAMARAJANAGAR,Black pepper,2016-17,Whole Year,141.00,85.40,Hectare,56075917.28,108694.32,0.61
433,Karnataka,CHIKMAGALUR,Black pepper,2016-17,Whole Year,8194.00,7122.40,Hectare,14738356.92,28567.98,0.87
434,Karnataka,CHITRADURGA,Black pepper,2016-17,Whole Year,1.00,0.60,Hectare,5626854.58,10906.77,0.60
435,Karnataka,DAKSHIN KANNAD,Black pepper,2016-17,Whole Year,3122.00,831.40,Hectare,806807.98,1563.87,0.27
436,Karnataka,DAVANGERE,Black pepper,2016-17,Whole Year,115.00,69.70,Hectare,4751900.74,9210.81,0.61
437,Karnataka,GADAG,Black pepper,2016-17,Whole Year,8.00,4.80,Hectare,11542435.26,22373.19,0.60
438,Karnataka,HASSAN,Black pepper,2016-17,Whole Year,7800.00,6270.30,Hectare,6322614.06,12255.39,0.80
439,Karnataka,HAVERI,Black pepper,2016-17,Whole Year,7.00,4.20,Hectare,67519329.78,130875.57,0.60
440,Karnataka,KODAGU,Black pepper,2016-17,Whole Year,15219.00,6222.60,Hectare,115490.44,223.86,0.41
441,Karnataka,MYSORE,Black pepper,2016-17,Whole Year,73.00,44.20,Hectare,13868170.04,26881.26,0.61
442,Karnataka,RAMANAGARA,Black pepper,2016-17,Whole Year,6.00,3.60,Hectare,11654350.48,22590.12,0.60
443,Karnataka,SHIMOGA,Black pepper,2016-17,Whole Year,1378.00,803.50,Hectare,25749059.46,49910.49,0.58
444,Karnataka,TUMKUR,Black pepper,2016-17,Whole Year,71.00,43.00,Hectare,97426586.78,188846.07,0.61
445,Karnataka,UDUPI,Black pepper,2016-17,Whole Year,420.00,254.50,Hectare,159476.48,309.12,0.61
446,Karnataka,UTTAR KANNAD,Black pepper,2016-17,Whole Year,1183.00,1112.60,Hectare,145825.64,282.66,0.94
447,Karnataka,BENGALURU URBAN,Black pepper,2017-18,Whole Year,1.00,0.70,Hectare,304435.40,590.10,0.70
448,Karnataka,CHAMARAJANAGAR,Black pepper,2017-18,Whole Year,142.00,93.20,Hectare,627505.28,1216.32,0.66
449,Karnataka,CHIKMAGALUR,Black pepper,2017-18,Whole Year,8199.00,7597.50,Hectare,2598101.54,5036.01,0.93
450,Karnataka,CHITRADURGA,Black pepper,2017-18,Whole Year,24.00,15.80,Hectare,91090213.54,176564.01,0.66
451,Karnataka,DAKSHIN KANNAD,Black pepper,2017-18,Whole Year,3558.00,2043.00,Hectare,634330.70,1229.55,0.57
452,Karnataka,DAVANGERE,Black pepper,2017-18,Whole Year,205.00,134.60,Hectare,22670903.38,43943.97,0.66
453,Karnataka,DHARWAD,Black pepper,2017-18,Whole Year,1.00,0.70,Hectare,15925.98,30.87,0.70
454,Karnataka,HASSAN,Black pepper,2017-18,Whole Year,9614.00,7585.70,Hectare,17229418.54,33396.51,0.79
